Timestamp;4 Byte float RTT Data
172400;0.328259
172500;0.328417
172600;0.328872
172700;0.328738
172800;0.328901
172900;0.328771
173000;0.328938
173100;0.329401
173200;0.329570
173300;0.329448
173400;0.329622
173500;0.330090
173600;0.330266
173700;0.330444
173800;0.330624
173900;0.330514
174000;0.330989
174100;0.330882
174200;0.331650
174300;0.331548
174400;0.331448
174500;0.331930
174600;0.332123
174700;0.332317
174800;0.332514
174900;0.332712
175000;0.332624
175100;0.333113
175200;0.333316
175300;0.333521
175400;0.333727
175500;0.333935
175600;0.334145
175700;0.334356
175800;0.334569
175900;0.334783
176000;0.335000
176100;0.335217
176200;0.335153
176300;0.335658
176400;0.335881
176500;0.336105
176600;0.336331
176700;0.336277
176800;0.336788
176900;0.337018
177000;0.337251
177100;0.337204
177200;0.337720
177300;0.337957
177400;0.337917
177500;0.338436
177600;0.338678
177700;0.338644
177800;0.339167
177900;0.339414
178000;0.339662
178100;0.339636
178200;0.339888
178300;0.340690
178400;0.340671
178500;0.340927
178600;0.340911
178700;0.341444
178800;0.341705
178900;0.341968
179000;0.341960
179100;0.342226
179200;0.342493
179300;0.343033
179400;0.343303
179500;0.343305
179600;0.343848
179700;0.344123
179800;0.344399
179900;0.344677
180000;0.344690
180100;0.344949
180200;0.344669
180300;0.344391
180400;0.344115
180500;0.343840
180600;0.343567
180700;0.343295
180800;0.343025
180900;0.342756
181000;0.342489
181100;0.342224
181200;0.341960
181300;0.341697
181400;0.341436
181500;0.341450
181600;0.340919
181700;0.340663
181800;0.340409
181900;0.340156
182000;0.339904
182100;0.339378
182200;0.339406
182300;0.339160
182400;0.338637
182500;0.338393
182600;0.338429
182700;0.338189
182800;0.337950
182900;0.337713
183000;0.337477
183100;0.337244
183200;0.337011
183300;0.336781
183400;0.336552
183500;0.336324
183600;0.336098
183700;0.335874
183800;0.335651
183900;0.335430
184000;0.335211
184100;0.334993
184200;0.334777
184300;0.334277
184400;0.334350
184500;0.334139
184600;0.333929
184700;0.333721
184800;0.333515
184900;0.333310
185000;0.333107
185100;0.332906
185200;0.332993
185300;0.332508
185400;0.332312
185500;0.331827
185600;0.331924
185700;0.331732
185800;0.331543
185900;0.331064
186000;0.330877
186100;0.330983
186200;0.330508
186300;0.330327
186400;0.330146
186500;0.330261
186600;0.330084
186700;0.329910
186800;0.329737
186900;0.329858
187000;0.329395
187100;0.329227
187200;0.329061
187300;0.328896
187400;0.328733
187500;0.328572
187600;0.328413
187700;0.328255
187800;0.328098
187900;0.327944
188000;0.327791
188100;0.327640
188200;0.327491
188300;0.327343
188400;0.326899
188500;0.327053
188600;0.326910
188700;0.326769
188800;0.326630
188900;0.326493
189000;0.326357
189100;0.326223
189200;0.326091
189300;0.325960
189400;0.325831
189500;0.325704
189600;0.325579
189700;0.325455
189800;0.325333
189900;0.324911
190000;0.325395
190100;0.324978
190200;0.324862
190300;0.324749
190400;0.324637
190500;0.324528
190600;0.324419
190700;0.324313
190800;0.324208
190900;0.324105
191000;0.324004
191100;0.323905
191200;0.323503
191300;0.323711
191400;0.323617
191500;0.323524
191600;0.323433
191700;0.323344
191800;0.323257
191900;0.323171
192000;0.323088
192100;0.323005
192200;0.322925
192300;0.322541
192400;0.322770
192500;0.322695
192600;0.322621
192700;0.322244
192800;0.322480
192900;0.322412
193000;0.322039
193100;0.322281
193200;0.322218
193300;0.322157
193400;0.322098
193500;0.322040
193600;0.321985
193700;0.321931
193800;0.321878
193900;0.321521
194000;0.321779
194100;0.321732
194200;0.321687
194300;0.321643
194400;0.321294
194500;0.321254
194600;0.321523
194700;0.321487
194800;0.321452
194900;0.321419
195000;0.321388
195100;0.321359
195200;0.321331
195300;0.321305
195400;0.321281
195500;0.321259
195600;0.321239
195700;0.321220
195800;0.321203
195900;0.321188
196000;0.321174
196100;0.321162
196200;0.321152
196300;0.321144
196400;0.320829
196500;0.321133
196600;0.321130
196700;0.321129
196800;0.321130
196900;0.321132
197000;0.321136
197100;0.320833
197200;0.320841
197300;0.321159
197400;0.321170
197500;0.320875
197600;0.321198
197700;0.321214
197800;0.321233
197900;0.321253
198000;0.321275
198100;0.321298
198200;0.321324
198300;0.321351
198400;0.321379
198500;0.321102
198600;0.321135
198700;0.321169
198800;0.321512
198900;0.321550
199000;0.321590
199100;0.321631
199200;0.321674
199300;0.321718
199400;0.321765
199500;0.321813
199600;0.321863
199700;0.321915
199800;0.321968
199900;0.322024
200000;0.322081
200100;0.322139
200200;0.322200
200300;0.321956
200400;0.322326
200500;0.322392
200600;0.322459
200700;0.322529
200800;0.322600
200900;0.322673
201000;0.323052
201100;0.322823
201200;0.322902
201300;0.322981
201400;0.323063
201500;0.323146
201600;0.323231
201700;0.323318
201800;0.323407
201900;0.323497
202000;0.323285
202100;0.323683
202200;0.323778
202300;0.323572
202400;0.323974
202500;0.324075
202600;0.324177
202700;0.324281
202800;0.324387
202900;0.324495
203000;0.324604
203100;0.324716
203200;0.324828
203300;0.324943
203400;0.324758
203500;0.324876
203600;0.325297
203700;0.325418
203800;0.325241
203900;0.325666
204000;0.325793
204100;0.325922
204200;0.326052
204300;0.326183
204400;0.326317
204500;0.326452
204600;0.326589
204700;0.326429
204800;0.326868
204900;0.327010
205000;0.326856
205100;0.327299
205200;0.327447
205300;0.327595
205400;0.327746
205500;0.327898
205600;0.328052
205700;0.328208
205800;0.328365
205900;0.328524
206000;0.328390
206100;0.328553
206200;0.329012
206300;0.329178
206400;0.329051
206500;0.329514
206600;0.329685
206700;0.329858
206800;0.330032
206900;0.330208
207000;0.330093
207100;0.330565
207200;0.330746
207300;0.330637
207400;0.331113
207500;0.331299
207600;0.331486
207700;0.331676
207800;0.331866
207900;0.332059
208000;0.331964
208100;0.332449
208200;0.332647
208300;0.332846
208400;0.333047
208500;0.333249
208600;0.333454
208700;0.333659
208800;0.333867
208900;0.334076
209000;0.334287
209100;0.334499
209200;0.334713
209300;0.334929
209400;0.334861
209500;0.335365
209600;0.335585
209700;0.335524
209800;0.336031
209900;0.336256
210000;0.336483
210100;0.336712
210200;0.336942
210300;0.337174
210400;0.337407
210500;0.337363
210600;0.337879
210700;0.337838
210800;0.338357
210900;0.338599
211000;0.338841
211100;0.338809
211200;0.339332
211300;0.339580
211400;0.339830
211500;0.340080
211600;0.340333
211700;0.340587
211800;0.340843
211900;0.341100
212000;0.341359
212100;0.341619
212200;0.341609
212300;0.342416
212400;0.342410
212500;0.342677
212600;0.342945
212700;0.343214
212800;0.343486
212900;0.343758
213000;0.343764
213100;0.344040
213200;0.344586
213300;0.344865
213400;0.345250
213500;0.346095
213600;0.346940
213700;0.347525
213800;0.348636
213900;0.349226
214000;0.350337
214100;0.351190
214200;0.352044
214300;0.352900
214400;0.353758
214500;0.354616
214600;0.355476
214700;0.356338
214800;0.357201
214900;0.358066
215000;0.358932
215100;0.359799
215200;0.360668
215300;0.361538
215400;0.362409
215500;0.363282
215600;0.364156
215700;0.365031
215800;0.365908
215900;0.366786
216000;0.367666
216100;0.368320
216200;0.369428
216300;0.370088
216400;0.370974
216500;0.372082
216600;0.372969
216700;0.373857
216800;0.374747
216900;0.375638
217000;0.376530
217100;0.377424
217200;0.378318
217300;0.379213
217400;0.380111
217500;0.380803
217600;0.381908
217700;0.382808
217800;0.383710
217900;0.384414
218000;0.385516
218100;0.386422
218200;0.387327
218300;0.388235
218400;0.388952
218500;0.390052
218600;0.390963
218700;0.391688
218800;0.392602
218900;0.393701
219000;0.394434
219100;0.395351
219200;0.396270
219300;0.397366
219400;0.398110
219500;0.399031
219600;0.400126
219700;0.401048
219800;0.401970
219900;0.402895
220000;0.403819
220100;0.404745
220200;0.405672
220300;0.406599
220400;0.407368
220500;0.408457
220600;0.409387
220700;0.410319
220800;0.411251
220900;0.412184
221000;0.413118
221100;0.413904
221200;0.414988
221300;0.415779
221400;0.416718
221500;0.417799
221600;0.418878
221700;0.419678
221800;0.420619
221900;0.421559
222000;0.422501
222100;0.423444
222200;0.424388
222300;0.425204
222400;0.426277
222500;0.427223
222600;0.428169
222700;0.429116
222800;0.430064
222900;0.430894
223000;0.431962
223100;0.433027
223200;0.433862
223300;0.434814
223400;0.435765
223500;0.436609
223600;0.437671
223700;0.438625
223800;0.439579
223900;0.440534
224000;0.441489
224100;0.442446
224200;0.443402
224300;0.444359
224400;0.445317
224500;0.446276
224600;0.447235
224700;0.448194
224800;0.449154
224900;0.450028
225000;0.451075
225100;0.452036
225200;0.452998
225300;0.453960
225400;0.454923
225500;0.455886
225600;0.456850
225700;0.457814
225800;0.458849
225900;0.459743
226000;0.460641
226100;0.461674
226200;0.462640
226300;0.463607
226400;0.464574
226500;0.465541
226600;0.466450
226700;0.467476
226800;0.468444
226900;0.469360
227000;0.470381
227100;0.471301
227200;0.472319
227300;0.473289
227400;0.474259
227500;0.475186
227600;0.476199
227700;0.477131
227800;0.478141
227900;0.479112
228000;0.480083
228100;0.481022
228200;0.482026
228300;0.482998
228400;0.483970
228500;0.484916
228600;0.485890
228700;0.486886
228800;0.487838
228900;0.488832
229000;0.489804
229100;0.490777
229200;0.491736
229300;0.492723
229400;0.493696
229500;0.494669
229600;0.495643
229700;0.496616
229800;0.497585
229900;0.498560
230000;0.499535
230100;0.500509
230200;0.501482
230300;0.502456
230400;0.503429
230500;0.504402
230600;0.505375
230700;0.506359
230800;0.507322
230900;0.508295
231000;0.509251
231100;0.510240
231200;0.511213
231300;0.512186
231400;0.513158
231500;0.514131
231600;0.515103
231700;0.516075
231800;0.517018
231900;0.518019
232000;0.518990
232100;0.519996
232200;0.520933
232300;0.521904
232400;0.522875
232500;0.523845
232600;0.524816
232700;0.525830
232800;0.526802
232900;0.527725
233000;0.528694
233100;0.529663
233200;0.530685
233300;0.531600
233400;0.532568
233500;0.533536
233600;0.534504
233700;0.535471
233800;0.536438
233900;0.537404
234000;0.538370
234100;0.539336
234200;0.540231
234300;0.541266
234400;0.542303
234500;0.543194
234600;0.544158
234700;0.545121
234800;0.546084
234900;0.547046
235000;0.548008
235100;0.548969
235200;0.549930
235300;0.550890
235400;0.551850
235500;0.552809
235600;0.553768
235700;0.554726
235800;0.555684
235900;0.556641
236000;0.557697
236100;0.558554
236200;0.559509
236300;0.560465
236400;0.561419
236500;0.562373
236600;0.563326
236700;0.564389
236800;0.565342
236900;0.566181
237000;0.567132
237100;0.568081
237200;0.569031
237300;0.569979
237400;0.571049
237500;0.571874
237600;0.572821
237700;0.573766
237800;0.574711
237900;0.575656
238000;0.576599
238100;0.577542
238200;0.578484
238300;0.579425
238400;0.580365
238500;0.581305
238600;0.582244
238700;0.583182
238800;0.584118
238900;0.585202
239000;0.585991
239100;0.586925
239200;0.587859
239300;0.588792
239400;0.589724
239500;0.590655
239600;0.591586
239700;0.592674
239800;0.593443
239900;0.594371
240000;0.595297
240100;0.596223
240200;0.596981
240300;0.598072
240400;0.598994
240500;0.599916
240600;0.601011
240700;0.601757
240800;0.602676
240900;0.603594
241000;0.604510
241100;0.605608
241200;0.606341
241300;0.607255
241400;0.608353
241500;0.609078
241600;0.609989
241700;0.611090
241800;0.611807
241900;0.612714
242000;0.613620
242100;0.614722
242200;0.615628
242300;0.616332
242400;0.617435
242500;0.618133
242600;0.619032
242700;0.620137
242800;0.620827
242900;0.621933
243000;0.622617
243100;0.623511
243200;0.624617
243300;0.625510
243400;0.626401
243500;0.627071
243600;0.628179
243700;0.628844
243800;0.629952
243900;0.630612
244000;0.631494
244100;0.632375
244200;0.633254
244300;0.634132
244400;0.635009
244500;0.636118
244600;1.000000
244700;0.614111
244800;0.638741
244900;0.639372
245000;0.640483
245100;0.641108
245200;0.642219
245300;0.642838
245400;0.643949
245500;0.644812
245600;0.645674
245700;0.646282
245800;0.647393
245900;0.647995
246000;0.649106
246100;0.650553
246200;-1.#QNAN0
246300;-1.#QNAN0
246400;-1.#QNAN0
246500;-1.#QNAN0
246600;-1.#QNAN0
246700;-1.#QNAN0
246800;-1.#QNAN0
246900;-1.#QNAN0
247000;-1.#QNAN0
247100;-1.#QNAN0
247200;-1.#QNAN0
247300;-1.#QNAN0
247400;0.657068
247500;0.657336
247600;0.657602
247700;0.657867
247800;0.741686
247900;0.741451
248000;0.741213
248100;0.740973
248200;0.741146
248300;0.309929
248400;0.311479
248500;0.659931
248600;0.660182
248700;0.660431
248800;0.660679
248900;0.660925
249000;0.661169
249100;0.661412
249200;0.737990
249300;0.737723
249400;0.737454
249500;0.736775
249600;0.736909
249700;0.736226
249800;0.736761
249900;0.736073
250000;0.735789
250100;0.663809
250200;0.652781
250300;0.663979
250400;0.664486
250500;0.664425
250600;0.664645
250700;0.664864
250800;0.665081
250900;0.665297
251000;0.665511
251100;0.665723
251200;0.665934
251300;0.666143
251400;0.666350
251500;0.666556
251600;0.666760
251700;0.666962
251800;0.667163
251900;0.667362
252000;0.667560
252100;0.667756
252200;0.667950
252300;0.668142
252400;0.668333
252500;0.668522
252600;0.668710
252700;0.668896
252800;0.669080
252900;0.669263
253000;0.669736
253100;0.669623
253200;0.669800
253300;0.669976
253400;0.670443
253500;0.670323
253600;0.670787
253700;0.670957
253800;0.670830
253900;0.671290
254000;0.671160
254100;0.671322
254200;0.671483
254300;0.671642
254400;0.671799
254500;0.671955
254600;0.672109
254700;0.672558
254800;0.672709
254900;0.672560
255000;0.672707
255100;0.672853
255200;0.672997
255300;0.673437
255400;0.673279
255500;0.673417
255600;0.673853
255700;0.673689
255800;0.673524
255900;0.673954
256000;0.674084
256100;0.674213
256200;0.674339
256300;0.674464
256400;0.674888
256500;0.674708
256600;0.674828
256700;0.674946
256800;0.675062
256900;0.675177
257000;0.675592
257100;0.675401
257200;0.675510
257300;0.675617
257400;0.675723
257500;0.675827
257600;0.675930
257700;0.676334
257800;0.676129
257900;0.676226
258000;0.676322
258100;0.676112
258200;0.676507
258300;0.676598
258400;0.676686
258500;0.676773
258600;0.676858
258700;0.677246
258800;0.677022
258900;0.677102
259000;0.677180
259100;0.677256
259200;0.677331
259300;0.677403
259400;0.677474
259500;0.677544
259600;0.677611
259700;0.677983
259800;0.678047
259900;0.677803
260000;0.678170
260100;0.677922
260200;0.677979
260300;0.678034
260400;0.678088
260500;0.678139
260600;0.678189
260700;0.678237
260800;0.678284
260900;0.678636
261000;0.678371
261100;0.678720
261200;0.678759
261300;0.678489
261400;0.678525
261500;0.678559
261600;0.678591
261700;0.678622
261800;0.678651
261900;0.678678
262000;0.678703
262100;0.678726
262200;0.678748
262300;0.678768
262400;0.679095
262500;0.678803
262600;0.678817
262700;0.679139
262800;0.678841
262900;0.678851
263000;0.679167
263100;0.678864
263200;0.678868
263300;0.678871
263400;0.678871
263500;0.678870
263600;0.679175
263700;0.678862
263800;0.678548
263900;0.678847
264000;0.678837
264100;0.678825
264200;0.678812
264300;0.679105
264400;0.678779
264500;0.679069
264600;0.678740
264700;0.678717
264800;0.678693
264900;0.678667
265000;0.678640
265100;0.678610
265200;0.678887
265300;0.678854
265400;0.678511
265500;0.678782
265600;0.678130
265700;0.678396
265800;0.678662
265900;0.678311
266000;0.678266
266100;0.678219
266200;0.678170
266300;0.678426
266400;0.678067
266500;0.678013
266600;0.677957
266700;0.677899
266800;0.677840
266900;0.677779
267000;0.677716
267100;0.677958
267200;0.677585
267300;0.677517
267400;0.677447
267500;0.677681
267600;0.677302
267700;0.677227
267800;0.677150
267900;0.677376
268000;0.676991
268100;0.677214
268200;0.676825
268300;0.676739
268400;0.676956
268500;0.676867
268600;0.676472
268700;0.676683
268800;0.676285
268900;0.676189
269000;0.676091
269100;0.675991
269200;0.675890
269300;0.676090
269400;0.675985
269500;0.675576
269600;0.675467
269700;0.675357
269800;0.675246
269900;0.675434
270000;0.675319
270100;0.674900
270200;0.674482
270300;0.674661
270400;0.674539
270500;0.674416
270600;0.674290
270700;0.674163
270800;0.674034
270900;0.674203
271000;0.673771
271100;0.673637
271200;0.673501
271300;0.673363
271400;0.673224
271500;0.673083
271600;0.672941
271700;0.672796
271800;0.672948
271900;0.672800
272000;0.672353
272100;0.672202
272200;0.671753
272300;0.671599
272400;0.672034
272500;0.671580
272600;0.671420
272700;0.671554
272800;0.671391
272900;0.670931
273000;0.671059
273100;0.670891
273200;0.670427
273300;0.670549
273400;0.670082
273500;0.669908
273600;0.669731
273700;0.669553
273800;0.669373
273900;0.668901
274000;0.669300
274100;0.668824
274200;0.668637
274300;0.668449
274400;0.668259
274500;0.668068
274600;0.667874
274700;0.667680
274800;0.667483
274900;0.667285
275000;0.667085
275100;0.666884
275200;0.666681
275300;0.666763
275400;0.666269
275500;0.666348
275600;0.666138
275700;0.665640
275800;0.665713
275900;0.665213
276000;0.664713
276100;0.664779
276200;0.664560
276300;0.664339
276400;0.664399
276500;0.664174
276600;0.663666
276700;0.663438
276800;0.663490
276900;0.662978
277000;0.662746
277100;0.662512
277200;0.662276
277300;0.662318
277400;0.661800
277500;0.661560
277600;0.661318
277700;0.661074
277800;0.660829
277900;0.660583
278000;0.660334
278100;0.660084
278200;0.659833
278300;0.659855
278400;0.659325
278500;0.659069
278600;0.658811
278700;0.658825
278800;0.658564
278900;0.658301
279000;0.657764
279100;0.657499
279200;0.657503
279300;0.656963
279400;0.656963
279500;0.656421
279600;0.656147
279700;0.655873
279800;0.655596
279900;0.655586
280000;0.655039
280100;0.655056
280200;0.655335
280300;0.655881
280400;0.655889
280500;0.656434
280600;0.656707
280700;0.656709
280800;0.656979
280900;0.657248
281000;0.657515
281100;0.657781
281200;0.658045
281300;0.658580
281400;0.658568
281500;0.658827
281600;0.659084
281700;0.659341
281800;0.659870
281900;0.659848
282000;0.660100
282100;0.660074
282200;0.660875
282300;0.660844
282400;0.661089
282500;0.661611
282600;0.661575
282700;0.661815
282800;0.662333
282900;0.662571
283000;0.662526
283100;0.662760
283200;0.662992
283300;0.663223
283400;0.663452
283500;0.663679
283600;0.664188
283700;0.664413
283800;0.664352
283900;0.664573
284000;0.664792
284100;0.665295
284200;0.665226
284300;0.665441
284400;0.665654
284500;0.665865
284600;0.666074
284700;0.666569
284800;0.666775
284900;0.666693
285000;0.666896
285100;0.667097
285200;0.667297
285300;0.667784
285400;0.667692
285500;0.667886
285600;0.668079
285700;0.668561
285800;0.668460
285900;0.668939
286000;0.668835
286100;0.669020
286200;0.669203
286300;0.669384
286400;0.669564
286500;0.670035
286600;0.669918
286700;0.670093
286800;0.670266
286900;0.670437
287000;0.670314
287100;0.670775
287200;0.670941
287300;0.671106
287400;0.671269
287500;0.671430
287600;0.671590
287700;0.672044
287800;0.671904
287900;0.672058
288000;0.672211
288100;0.672362
288200;0.672511
288300;0.672957
288400;0.673103
288500;0.672949
288600;0.673092
288700;0.673233
288800;0.673671
288900;0.673809
289000;0.673944
289100;0.673779
289200;0.673911
289300;0.674042
289400;0.674171
289500;0.674598
289600;0.674423
289700;0.674547
289800;0.674669
289900;0.674789
290000;0.674908
290100;0.675326
290200;0.675139
290300;0.675253
290400;0.675364
290500;0.675474
290600;0.675582
290700;0.675689
290800;0.675793
290900;0.675896
291000;0.675997
291100;0.676401
291200;0.676195
291300;0.676291
291400;0.676385
291500;0.676174
291600;0.676568
291700;0.676962
291800;0.677049
291900;0.676830
292000;0.676914
292100;0.676996
292200;0.677076
292300;0.677460
292400;0.677231
292500;0.677306
292600;0.677380
292700;0.677451
292800;0.677521
292900;0.677589
293000;0.677962
293100;0.677720
293200;0.677783
293300;0.678150
293400;0.677903
293500;0.677961
293600;0.678016
293700;0.678070
293800;0.678122
293900;0.678173
294000;0.678222
294100;0.678576
294200;0.678621
294300;0.678357
294400;0.678399
294500;0.678746
294600;0.678477
294700;0.678821
294800;0.678856
294900;0.678581
295000;0.678612
295100;0.678642
295200;0.678669
295300;0.678695
295400;0.678719
295500;0.678741
295600;0.678762
295700;0.678781
295800;0.678798
295900;0.678813
296000;0.678826
296100;0.678838
296200;0.679156
296300;0.678549
296400;0.678863
296500;0.678867
296600;0.678870
296700;0.678871
296800;0.678870
296900;0.678868
297000;0.679172
297100;0.679166
297200;0.678850
297300;0.679149
297400;0.679138
297500;0.678817
297600;0.678495
297700;0.678785
297800;0.678767
297900;0.678747
298000;0.678725
298100;0.678701
298200;0.678676
298300;0.678649
298400;0.678620
298500;0.678897
298600;0.678557
298700;0.678523
298800;0.678487
298900;0.678757
299000;0.678410
299100;0.678369
299200;0.678633
299300;0.678588
299400;0.678234
299500;0.678493
299600;0.678443
299700;0.678084
299800;0.678338
299900;0.677976
300000;0.677613
300100;0.677860
300200;0.677799
300300;0.677737
300400;0.677673
300500;0.677607
300600;0.677845
300700;0.677470
300800;0.677399
300900;0.677632
301000;0.677252
301100;0.677175
301200;0.677097
301300;0.677018
301400;0.676936
301500;0.676853
301600;0.676767
301700;0.676681
301800;0.676592
301900;0.676502
302000;0.676410
302100;0.676620
302200;0.676220
302300;0.676123
302400;0.676024
302500;0.675924
302600;0.675821
302700;0.675717
302800;0.675914
302900;0.675503
303000;0.675394
303100;0.675283
303200;0.675170
303300;0.675357
303400;0.675241
303500;0.674821
303600;0.674701
303700;0.674580
303800;0.674457
303900;0.674332
304000;0.674205
304100;0.674077
304200;0.673946
304300;0.673815
304400;0.673981
304500;0.673845
304600;0.673409
304700;0.673569
304800;0.673130
304900;0.672988
305000;0.672844
305100;0.672996
305200;0.672551
305300;0.672402
305400;0.672252
305500;0.672100
305600;0.672242
305700;0.671790
305800;0.671632
305900;0.671473
306000;0.671608
306100;0.671150
306200;0.670986
306300;0.670820
306400;0.670652
306500;0.670483
306600;0.670312
306700;0.670140
306800;0.670259
306900;0.670082
307000;0.669612
307100;0.669725
307200;0.669252
307300;0.669069
307400;0.668885
307500;0.668699
307600;0.668511
307700;0.668322
307800;0.668131
307900;0.667938
308000;0.667744
308100;0.667548
308200;0.667351
308300;0.667439
308400;0.666950
308500;0.666748
308600;0.666544
308700;0.666625
308800;0.666417
308900;0.665921
309000;0.665711
309100;0.665783
309200;0.665284
309300;0.665068
309400;0.664851
309500;0.664632
309600;0.664412
309700;0.664473
309800;0.663966
309900;0.663740
310000;0.663514
310100;0.663285
310200;0.663055
310300;0.662823
310400;0.662589
310500;0.662354
310600;0.662118
310700;0.661879
310800;0.661640
310900;0.661398
311000;0.661155
311100;0.660910
311200;0.660664
311300;0.660416
311400;0.660167
311500;0.659916
311600;0.659664
311700;0.659410
311800;0.659154
311900;0.658897
312000;0.658638
312100;0.658377
312200;0.658115
312300;0.657852
312400;0.657587
312500;0.657320
312600;0.657052
312700;0.657053
312800;0.656511
312900;0.656238
313000;0.655964
313100;0.655688
313200;0.655410
313300;0.655131
313400;0.654739
313500;0.653895
313600;0.653313
313700;0.652202
313800;0.651354
313900;0.650504
314000;0.649652
314100;0.648799
314200;0.647945
314300;0.647089
314400;0.646484
314500;0.645624
314600;0.644513
314700;0.643651
314800;0.642788
314900;0.641923
315000;0.641058
315100;0.640190
315200;0.639322
315300;0.638452
315400;0.637818
315500;0.636943
315600;0.636067
315700;0.634726
315800;0.634081
315900;0.633203
316000;0.632324
316100;0.631669
316200;0.630561
316300;0.629678
316400;0.628793
316500;0.627907
316600;0.627239
316700;0.626132
316800;0.625458
316900;0.624351
317000;0.623459
317100;0.622566
317200;0.621671
317300;0.620776
317400;0.619879
317500;0.618981
317600;0.618081
317700;0.617181
317800;0.616280
317900;0.615377
318000;0.614473
318100;0.613568
318200;0.612856
318300;0.611755
318400;0.610846
318500;0.609937
318600;0.609027
318700;0.608115
318800;0.607387
318900;0.606288
319000;0.605374
319100;0.604458
319200;0.603541
319300;0.602623
319400;0.601880
319500;0.600958
319600;0.599863
319700;0.598942
319800;0.598019
319900;0.597095
320000;0.596336
320100;0.595409
320200;0.594481
320300;0.593551
320400;0.592462
320500;0.591532
320600;0.590602
320700;0.589825
320800;0.588892
320900;0.587957
321000;0.587022
321100;0.585937
321200;0.585148
321300;0.584065
321400;0.583128
321500;0.582049
321600;0.581391
321700;0.580312
321800;0.579371
321900;0.578430
322000;0.577488
322100;0.576677
322200;0.575732
322300;0.574657
322400;0.573713
322500;0.572767
322600;0.571820
322700;0.570995
322800;0.569925
322900;0.568977
323000;0.568028
323100;0.567078
323200;0.566127
323300;0.565288
323400;0.564224
323500;0.563272
323600;0.562318
323700;0.561365
323800;0.560410
323900;0.559455
324000;0.558500
324100;0.557544
324200;0.556588
324300;0.555630
324400;0.554672
324500;0.553807
324600;0.552755
324700;0.551796
324800;0.550836
324900;0.549876
325000;0.548999
325100;0.547953
325200;0.547073
325300;0.546029
325400;0.545066
325500;0.544103
325600;0.543214
325700;0.542176
325800;0.541211
325900;0.540316
326000;0.539349
326100;0.538316
326200;0.537349
326300;0.536383
326400;0.535478
326500;0.534449
326600;0.533482
326700;0.532514
326800;0.531546
326900;0.530578
327000;0.529609
327100;0.528689
327200;0.527671
327300;0.526701
327400;0.525731
327500;0.524761
327600;0.523791
327700;0.522820
327800;0.521849
327900;0.520878
328000;0.519907
328100;0.518969
328200;0.517964
328300;0.516993
328400;0.516048
328500;0.515075
328600;0.000000
328700;0.539332
328800;0.512152
328900;0.511159
329000;0.510186
329100;0.509213
329200;0.508240
329300;0.507280
329400;0.506294
329500;0.505321
329600;0.504355
329700;0.503375
329800;0.502401
329900;0.501428
330000;0.500455
330100;0.498508
330200;-1.#QNAN0
330300;-1.#QNAN0
330400;-1.#QNAN0
330500;-1.#QNAN0
330600;-1.#QNAN0
330700;-1.#QNAN0
330800;-1.#QNAN0
330900;-1.#QNAN0
331000;-1.#QNAN0
331100;-1.#QNAN0
331200;-1.#QNAN0
331300;-1.#QNAN0
331400;0.485860
331500;0.484888
331600;0.483916
331700;0.482944
331800;0.722510
331900;0.722615
332000;0.722335
332100;0.722052
332200;0.721767
332300;0.709726
332400;0.709419
332500;0.475175
332600;0.474161
332700;0.473235
332800;0.472266
332900;0.471297
333000;0.470328
333100;0.469359
333200;0.721898
333300;0.721594
333400;0.721668
333500;0.721359
333600;0.721048
333700;0.720734
333800;0.720039
333900;0.719721
334000;0.719402
334100;0.460588
334200;0.518429
334300;0.458725
334400;0.457761
334500;0.456797
334600;0.455834
334700;0.454870
334800;0.453908
334900;0.452946
335000;0.451984
335100;0.451022
335200;0.450062
335300;0.449101
335400;0.448052
335500;0.447182
335600;0.446223
335700;0.445265
335800;0.444307
335900;0.443252
336000;0.442394
336100;0.441437
336200;0.440482
336300;0.439423
336400;0.438573
336500;0.437619
336600;0.436666
336700;0.435714
336800;0.434762
336900;0.433811
337000;0.432860
337100;0.431910
337200;0.430842
337300;0.430013
337400;0.429187
337500;0.427994
337600;0.427171
337700;0.426098
337800;0.425281
337900;0.424336
338000;0.423393
338100;0.422450
338200;0.421508
338300;0.420430
338400;0.419627
338500;0.418687
338600;0.417607
338700;0.416810
338800;0.415874
338900;0.414790
339000;0.413853
339100;0.413067
339200;0.412133
339300;0.411200
339400;0.410268
339500;0.409337
339600;0.408564
339700;0.407478
339800;0.406549
339900;0.405459
340000;0.404695
340100;0.403769
340200;0.402845
340300;0.401921
340400;0.400998
340500;0.400076
340600;0.399155
340700;0.398236
340800;0.397317
340900;0.396221
341000;0.395482
341100;0.394385
341200;0.393652
341300;0.392738
341400;0.391826
341500;0.390914
341600;0.390004
341700;0.389094
341800;0.388186
341900;0.387279
342000;0.386373
342100;0.385468
342200;0.384564
342300;0.383662
342400;0.382760
342500;0.381656
342600;0.380961
342700;0.380063
342800;0.379166
342900;0.378270
343000;0.377376
343100;0.376270
343200;0.375590
343300;0.374700
343400;0.373810
343500;0.372922
343600;0.371814
343700;0.371149
343800;0.370265
343900;0.369381
344000;0.368500
344100;0.367619
344200;0.366739
344300;0.365630
344400;0.364985
344500;0.363875
344600;0.363235
344700;0.362363
344800;0.361492
344900;0.360381
345000;0.359753
345100;0.358643
345200;0.357775
345300;0.357156
345400;0.356045
345500;0.355182
